driverId,constructorId,grid,year,points,winner
105,25,7,1982,3.0,0
172,27,15,1982,0.0,0
197,45,20,1982,0.0,0
194,54,22,1982,0.0,0
152,51,11,1982,2.0,0
118,53,14,1982,0.0,0
210,55,0,1982,0.0,0
532,113,14,1956,0.0,0
538,113,27,1956,0.0,0
612,113,9,1956,0.0,0
556,113,16,1956,0.0,0
596,113,14,1956,0.0,0
594,113,31,1956,0.0,0
509,113,2,1956,0.0,0
558,113,28,1956,0.0,0
528,109,26,1956,4.0,0
628,114,10,1956,0.0,0
537,113,4,1956,2.0,0
615,113,7,1956,0.0,0
555,113,8,1956,1.0,0
513,114,32,1956,0.0,0
525,114,19,1956,0.0,0
512,114,18,1956,0.0,0
559,107,1,1956,8.0,1
597,113,3,1956,0.0,0
629,129,30,1956,0.0,0
630,113,33,1956,0.0,0
631,113,20,1956,0.0,0
592,110,21,1956,0.0,0
595,114,29,1956,0.0,0
449,113,15,1956,0.0,0
562,113,24,1956,0.0,0
520,114,22,1956,0.0,0
561,113,17,1956,0.0,0
516,113,25,1956,0.0,0
526,113,11,1956,0.0,0
611,113,13,1956,6.0,0
529,113,5,1956,0.0,0
533,113,12,1956,0.0,0
514,113,23,1956,0.0,0
593,113,6,1956,3.0,0
817,164,23,2011,0.0,0
816,166,20,2011,0.0,0
20,9,1,2011,25.0,1
24,164,22,2011,0.0,0
30,131,24,2011,10.0,0
22,3,14,2011,0.0,0
808,4,10,2011,2.0,0
814,10,17,2011,0.0,0
155,15,12,2011,0.0,0
813,3,21,2011,1.0,0
815,15,9,2011,0.0,0
16,10,15,2011,6.0,0
17,9,3,2011,18.0,0
67,5,11,2011,0.0,0
18,1,13,2011,15.0,0
153,5,6,2011,0.0,0
811,4,7,2011,0.0,0
15,205,18,2011,0.0,0
817,9,19,2018,0.0,0
832,4,7,2018,4.0,0
839,10,8,2018,8.0,0
20,6,2,2018,12.0,0
154,210,6,2018,0.0,0
822,131,4,2018,15.0,0
807,4,20,2018,0.0,0
828,15,18,2018,0.0,0
825,210,11,2018,0.0,0
840,3,10,2018,2.0,0
843,5,16,2018,0.0,0
838,1,17,2018,0.0,0
845,3,12,2018,1.0,0
844,15,15,2018,0.0,0
815,10,14,2018,6.0,0
830,9,5,2018,10.0,0
842,5,9,2018,0.0,0
817,1,6,2021,6.0,0
832,6,8,2021,4.0,0
844,6,4,2021,8.0,0
842,213,5,2021,0.0,0
839,214,16,2021,0.0,0
846,1,7,2021,12.0,0
822,131,3,2021,16.0,0
840,117,10,2021,1.0,0
841,51,12,2021,0.0,0
849,3,17,2021,0.0,0
815,9,0,2021,10.0,0
854,210,18,2021,0.0,0
853,210,19,2021,0.0,0
830,9,1,2021,18.0,0
847,3,15,2021,0.0,0
20,117,20,2021,0.0,0
852,213,13,2021,2.0,0
817,1,9,2022,0.0,0
832,6,2,2022,12.0,0
844,6,3,2022,8.0,0
842,213,0,2022,0.0,0
839,214,5,2022,2.0,0
846,1,4,2022,6.0,0
847,131,1,2022,15.0,0
848,3,17,2022,0.0,0
840,117,14,2022,0.0,0
825,210,13,2022,0.0,0
849,3,19,2022,0.0,0
815,9,11,2022,10.0,0
855,51,12,2022,0.0,0
854,210,15,2022,0.0,0
822,51,8,2022,0.0,0
830,9,10,2022,25.0,1
20,117,18,2022,1.0,0
852,213,16,2022,0.0,0
817,1,7,2022,0.0,0
832,6,1,2022,15.0,0
844,6,15,2022,8.0,0
842,213,0,2022,2.0,0
839,214,16,2022,6.0,0
846,1,17,2022,0.0,0
847,131,5,2022,12.0,0
848,3,6,2022,1.0,0
840,117,9,2022,0.0,0
825,210,12,2022,0.0,0
849,3,11,2022,0.0,0
815,9,2,2022,18.0,0
855,51,18,2022,0.0,0
854,210,19,2022,0.0,0
822,51,13,2022,0.0,0
830,9,14,2022,26.0,1
20,117,10,2022,4.0,0
852,213,0,2022,0.0,0
832,6,2,2024,15.0,0
822,15,19,2024,0.0,0
855,15,13,2024,0.0,0
844,6,4,2024,12.0,0
807,210,9,2024,4.0,0
839,214,11,2024,0.0,0
857,1,8,2024,6.0,0
846,1,6,2024,9.0,0
847,131,1,2024,25.0,1
861,3,0,2024,0.0,0
848,3,17,2024,0.0,0
852,215,7,2024,2.0,0
842,214,3,2024,0.0,0
840,117,18,2024,0.0,0
825,210,12,2024,0.0,0
815,9,15,2024,1.0,0
859,215,14,2024,0.0,0
830,9,5,2024,10.0,0
27,18,14,2005,0.0,0
30,6,8,2005,0.0,0
22,6,16,2005,0.0,0
35,15,12,2005,0.0,0
15,7,5,2005,6.0,0
40,18,15,2005,0.0,0
31,1,7,2005,2.0,0
17,3,2,2005,3.0,0
23,7,4,2005,5.0,0
33,17,18,2005,0.0,0
39,17,13,2005,0.0,0
21,4,6,2005,4.0,0
24,9,11,2005,0.0,0
56,6,4,1999,6.0,0
55,15,10,1999,0.0,0
68,21,19,1999,0.0,0
23,3,8,1999,4.0,0
41,16,16,1999,0.0,0
30,6,2,1999,0.0,0
65,24,11,1999,0.0,0
35,16,9,1999,0.0,0
49,17,5,1999,3.0,0
70,3,13,1999,0.0,0
57,1,1,1999,0.0,0
25,22,18,1999,0.0,0
22,24,7,1999,0.0,0
71,17,6,1999,2.0,0
64,15,12,1999,1.0,0
69,18,21,1999,0.0,0
21,22,17,1999,0.0,0
37,21,20,1999,0.0,0
15,20,14,1999,0.0,0
48,18,22,1999,0.0,0
44,20,15,1999,0.0,0
173,32,15,1982,1.0,0
184,21,0,1982,0.0,0
195,57,19,1982,0.0,0
110,51,5,1982,0.0,0
181,54,20,1982,0.0,0
170,53,23,1982,0.0,0
211,37,22,1982,0.0,0
119,34,3,1982,2.0,0
175,6,10,1982,0.0,0
158,27,16,1982,0.0,0
163,4,2,1982,0.0,0
182,1,4,1982,4.0,0
95,32,26,1982,0.0,0
206,3,7,1982,0.0,0
205,25,18,1982,0.0,0
117,4,1,1982,6.0,0
176,21,14,1982,0.0,0
137,34,6,1982,3.0,0
177,3,8,1982,9.0,1
192,56,0,1982,0.0,0
187,1,11,1982,0.0,0
196,37,24,1982,0.0,0
105,25,12,1982,0.0,0
172,27,13,1982,0.0,0
197,45,17,1982,0.0,0
194,54,25,1982,0.0,0
152,51,9,1982,0.0,0
118,53,21,1982,0.0,0
210,55,0,1982,0.0,0
222,59,15,1978,0.0,0
203,6,7,1978,0.0,0
241,57,22,1978,0.0,0
233,58,18,1978,0.0,0
200,54,13,1978,0.0,0
230,63,12,1978,0.0,0
207,32,1,1978,9.0,1
212,32,0,1978,0.0,0
221,25,10,1978,4.0,0
197,54,11,1978,0.0,0
175,1,9,1978,1.0,0
223,58,16,1978,0.0,0
182,34,5,1978,6.0,0
158,55,0,1978,0.0,0
232,60,20,1978,0.0,0
224,56,17,1978,0.0,0
187,34,4,1978,0.0,0
240,57,21,1978,0.0,0
242,64,0,1978,0.0,0
172,27,8,1978,0.0,0
202,25,23,1978,0.0,0
231,1,6,1978,3.0,0
199,6,2,1978,0.0,0
238,32,3,1978,2.0,0
211,63,19,1978,0.0,0
239,1,24,1978,0.0,0
178,3,14,1978,0.0,0
178,63,19,1976,0.0,0
222,25,5,1976,6.0,0
187,67,17,1976,0.0,0
199,204,20,1976,0.0,0
182,6,1,1976,9.0,1
230,37,9,1976,0.0,0
233,37,6,1976,3.0,0
238,37,3,1976,0.0,0
256,70,0,1976,0.0,0
277,59,18,1976,0.0,0
221,25,4,1976,4.0,0
229,64,0,1976,0.0,0
232,37,0,1976,0.0,0
250,204,13,1976,0.0,0
280,63,0,1976,0.0,0
278,57,12,1976,0.0,0
252,58,15,1976,0.0,0
224,56,7,1976,1.0,0
197,58,10,1976,0.0,0
223,6,2,1976,0.0,0
235,59,0,1976,0.0,0
255,32,16,1976,0.0,0
200,1,11,1976,2.0,0
172,27,8,1976,0.0,0
231,1,14,1976,0.0,0
369,187,9,1969,0.0,0
356,182,1,1969,0.0,0
207,180,6,1969,0.0,0
345,66,15,1969,0.0,0
235,182,13,1969,0.0,0
360,187,8,1969,2.0,0
368,191,17,1969,0.0,0
341,66,18,1969,0.0,0
346,180,12,1969,3.0,0
262,66,14,1969,0.0,0
289,180,7,1969,6.0,0
304,187,3,1969,4.0,0
278,6,5,1969,0.0,0
328,196,4,1969,9.0,1
340,180,10,1969,0.0,0
358,180,2,1969,0.0,0
306,196,11,1969,1.0,0
362,191,16,1969,0.0,0
347,95,9,1962,0.0,0
373,172,1,1962,0.0,0
364,95,6,1962,9.0,1
356,172,4,1962,0.0,0
456,26,14,1962,0.0,0
360,170,3,1962,3.0,0
427,172,13,1962,0.0,0
430,95,17,1962,1.0,0
408,170,11,1962,6.0,0
346,176,15,1962,0.0,0
341,26,5,1962,2.0,0
404,172,8,1962,0.0,0
446,172,0,1962,0.0,0
437,170,0,1962,0.0,0
386,66,10,1962,4.0,0
459,66,0,1962,0.0,0
418,176,7,1962,0.0,0
401,172,12,1962,0.0,0
453,87,16,1962,0.0,0
462,95,0,1962,0.0,0
397,32,0,1962,0.0,0
289,66,2,1962,0.0,0
479,170,10,1960,0.0,0
430,170,18,1960,0.0,0
360,170,9,1960,0.0,0
386,6,12,1960,1.0,0
347,66,4,1960,0.0,0
373,32,11,1960,0.0,0
364,66,6,1960,0.0,0
403,6,13,1960,0.0,0
507,106,0,1960,0.0,0
502,32,8,1960,0.0,0
356,170,2,1960,8.0,1
427,167,17,1960,0.0,0
481,170,14,1960,0.0,0
404,32,3,1960,6.0,0
456,117,0,1960,0.0,0
476,6,15,1960,2.0,0
475,32,1,1960,3.0,0
418,167,0,1960,0.0,0
508,106,0,1960,0.0,0
505,170,7,1960,0.0,0
289,66,5,1960,4.0,0
580,105,11,1958,0.0,0
356,87,12,1958,0.0,0
581,6,4,1958,2.0,0
566,105,17,1958,0.0,0
427,66,7,1958,0.0,0
526,105,18,1958,0.0,0
590,118,10,1958,0.0,0
578,6,1,1958,9.0,1
579,105,8,1958,3.0,0
289,32,19,1958,0.0,0
456,87,14,1958,0.0,0
479,118,10,1958,0.0,0
479,118,5,1958,0.0,0
475,118,6,1958,6.0,0
347,105,16,1958,0.0,0
403,105,13,1958,0.0,0
501,66,3,1958,0.0,0
477,32,20,1958,0.0,0
476,6,21,1958,4.0,0
554,66,9,1958,0.0,0
577,6,2,1958,0.0,0
583,105,15,1958,0.0,0
817,9,6,2017,15.0,0
839,10,10,2017,10.0,0
826,5,19,2017,2.0,0
20,6,2,2017,18.0,0
154,210,14,2017,1.0,0
822,131,3,2017,0.0,0
807,4,13,2017,8.0,0
828,15,16,2017,0.0,0
825,210,11,2017,0.0,0
840,3,18,2017,0.0,0
838,1,20,2017,0.0,0
832,5,12,2017,6.0,0
815,10,8,2017,12.0,0
836,15,15,2017,4.0,0
830,9,5,2017,0.0,0
835,4,17,2017,0.0,0
56,6,2,1999,10.0,1
55,15,15,1999,0.0,0
68,21,22,1999,0.0,0
23,3,8,1999,0.0,0
41,16,13,1999,0.0,0
30,6,1,1999,6.0,0
65,24,5,1999,3.0,0
35,16,10,1999,0.0,0
49,17,14,1999,1.0,0
70,3,16,1999,0.0,0
57,1,4,1999,4.0,0
25,22,7,1999,0.0,0
71,17,9,1999,0.0,0
22,24,6,1999,2.0,0
64,15,17,1999,0.0,0
69,18,21,1999,0.0,0
21,22,11,1999,0.0,0
37,21,20,1999,0.0,0
15,20,18,1999,0.0,0
48,18,19,1999,0.0,0
44,20,12,1999,0.0,0
157,49,17,1987,0.0,0
123,22,6,1987,2.0,0
158,21,14,1987,0.0,0
138,32,12,1987,0.0,0
119,34,11,1987,0.0,0
145,18,15,1987,0.0,0
77,6,7,1987,3.0,0
122,37,23,1987,0.0,0
110,34,13,1987,0.0,0
170,22,4,1987,0.0,0
169,39,22,1987,0.0,0
117,1,5,1987,9.0,1
102,32,3,1987,0.0,0
156,25,18,1987,0.0,0
118,21,8,1987,0.0,0
166,25,20,1987,0.0,0
137,3,2,1987,6.0,0
105,6,9,1987,0.0,0
133,45,21,1987,0.0,0
95,3,1,1987,1.0,0
84,49,19,1987,0.0,0
140,1,10,1987,4.0,0
167,18,16,1987,0.0,0
178,63,20,1976,3.0,0
222,25,5,1976,0.0,0
187,67,4,1976,0.0,0
182,6,3,1976,0.0,0
233,37,18,1976,0.0,0
230,37,8,1976,0.0,0
238,37,9,1976,0.0,0
287,72,10,1976,0.0,0
256,204,17,1976,0.0,0
207,32,1,1976,9.0,1
232,59,19,1976,0.0,0
221,25,13,1976,6.0,0
229,64,22,1976,0.0,0
245,74,0,1976,0.0,0
273,25,21,1976,0.0,0
250,204,6,1976,0.0,0
252,58,14,1976,0.0,0
246,59,25,1976,0.0,0
224,56,23,1976,0.0,0
197,58,15,1976,0.0,0
223,6,7,1976,2.0,0
255,32,16,1976,1.0,0
200,1,12,1976,0.0,0
172,27,11,1976,0.0,0
231,1,2,1976,4.0,0
274,63,24,1976,0.0,0
345,167,13,1967,1.0,0
364,190,3,1967,0.0,0
356,191,2,1967,9.0,1
389,167,15,1967,0.0,0
374,66,12,1967,0.0,0
289,180,1,1967,0.0,0
360,190,5,1967,0.0,0
383,183,14,1967,0.0,0
278,6,7,1967,0.0,0
304,191,6,1967,6.0,0
388,66,9,1967,2.0,0
346,167,11,1967,3.0,0
373,180,4,1967,0.0,0
358,167,8,1967,0.0,0
328,66,10,1967,4.0,0
347,66,1,1959,8.0,1
418,170,7,1959,4.0,0
427,170,11,1959,0.0,0
430,95,14,1959,0.0,0
289,32,5,1959,0.0,0
479,6,8,1959,0.0,0
475,170,3,1959,1.0,0
566,117,10,1959,0.0,0
403,6,12,1959,0.0,0
554,6,4,1959,2.0,0
356,170,2,1959,6.0,0
404,32,9,1959,3.0,0
501,66,6,1959,0.0,0
456,117,13,1959,0.0,0
477,6,15,1959,0.0,0
356,87,15,1958,0.0,0
566,105,11,1958,0.0,0
566,105,17,1958,0.0,0
347,66,10,1958,0.0,0
590,118,4,1958,0.0,0
427,87,13,1958,0.0,0
578,6,3,1958,6.0,0
289,32,12,1958,0.0,0
403,6,7,1958,5.0,0
456,87,14,1958,2.0,0
479,118,2,1958,8.0,1
478,105,18,1958,0.0,0
551,105,21,1958,0.0,0
475,118,1,1958,0.0,0
482,6,5,1958,0.0,0
501,66,9,1958,0.0,0
543,105,20,1958,0.0,0
477,32,16,1958,0.0,0
476,6,6,1958,0.0,0
554,66,8,1958,0.0,0
583,105,19,1958,0.0,0
418,105,11,1958,0.0,0
830,5,15,2015,0.0,0
817,9,7,2015,8.0,0
807,10,8,2015,0.0,0
20,6,2,2015,10.0,0
822,3,5,2015,12.0,0
828,15,13,2015,0.0,0
826,9,17,2015,2.0,0
831,15,12,2015,0.0,0
813,208,16,2015,0.0,0
832,5,9,2015,0.0,0
833,209,19,2015,0.0,0
154,208,10,2015,6.0,0
18,1,20,2015,0.0,0
815,10,11,2015,4.0,0
829,209,18,2015,0.0,0
817,9,6,2017,15.0,0
839,10,9,2017,8.0,0
826,5,11,2017,0.0,0
20,6,2,2017,12.0,0
154,210,14,2017,1.0,0
822,131,3,2017,18.0,0
807,4,10,2017,4.0,0
828,15,19,2017,0.0,0
825,210,18,2017,0.0,0
840,3,17,2017,2.0,0
838,1,16,2017,0.0,0
832,5,13,2017,0.0,0
815,10,8,2017,10.0,0
836,15,20,2017,0.0,0
830,9,5,2017,0.0,0
835,4,15,2017,0.0,0
832,6,4,2023,4.0,0
844,6,6,2023,8.0,0
807,210,18,2023,0.0,0
839,214,3,2023,15.0,0
857,1,11,2023,1.0,0
846,1,10,2023,2.0,0
847,131,8,2023,10.0,0
848,3,13,2023,0.0,0
842,214,7,2023,6.0,0
840,117,14,2023,0.0,0
825,210,17,2023,0.0,0
856,213,12,2023,0.0,0
815,9,20,2023,0.0,0
855,51,19,2023,0.0,0
858,3,16,2023,0.0,0
822,51,15,2023,0.0,0
830,9,1,2023,25.0,1
852,213,9,2023,0.0,0
832,6,3,2024,0.0,0
822,15,16,2024,0.0,0
860,210,10,2024,1.0,0
855,15,17,2024,0.0,0
844,6,1,2024,18.0,0
817,215,14,2024,0.0,0
807,210,12,2024,0.0,0
839,214,0,2024,0.0,0
857,1,2,2024,25.0,1
846,1,15,2024,13.0,0
847,131,5,2024,15.0,0
861,3,8,2024,4.0,0
848,3,9,2024,6.0,0
852,215,11,2024,0.0,0
842,214,18,2024,0.0,0
840,117,13,2024,0.0,0
815,9,4,2024,0.0,0
830,9,6,2024,10.0,0
22,23,2,2009,8.0,0
20,9,3,2009,0.0,0
15,7,20,2009,6.0,0
16,10,16,2009,0.0,0
17,9,8,2009,0.0,0
67,5,13,2009,2.0,0
18,23,1,2009,10.0,1
21,10,15,2009,0.0,0
22,11,3,2006,3.0,0
27,14,22,2006,0.0,0
30,6,6,2006,10.0,1
33,14,18,2006,0.0,0
15,7,17,2006,0.0,0
17,3,14,2006,1.0,0
23,7,16,2006,0.0,0
37,1,7,2006,4.0,0
26,5,11,2006,0.0,0
38,9,10,2006,0.0,0
21,4,2,2006,6.0,0
29,8,19,2006,0.0,0
24,5,13,2006,0.0,0
18,11,4,2006,5.0,0
27,18,14,2005,0.0,0
30,6,8,2005,2.0,0
22,6,10,2005,1.0,0
35,15,9,2005,0.0,0
15,7,5,2005,0.0,0
40,18,13,2005,0.0,0
31,1,16,2005,4.0,0
17,3,3,2005,6.0,0
23,7,18,2005,3.0,0
33,17,15,2005,0.0,0
39,17,17,2005,0.0,0
21,4,4,2005,0.0,0
24,9,12,2005,0.0,0
203,6,5,1979,6.0,0
207,32,15,1979,0.0,0
212,32,0,1979,0.0,0
163,4,1,1979,1.0,0
177,59,19,1979,0.0,0
233,54,18,1979,0.0,0
175,1,14,1979,0.0,0
236,57,24,1979,0.0,0
182,204,4,1979,0.0,0
136,58,23,1979,0.0,0
200,21,20,1979,0.0,0
137,204,7,1979,0.0,0
222,6,9,1979,3.0,0
232,60,0,1979,0.0,0
224,56,12,1979,0.0,0
187,1,16,1979,0.0,0
235,27,21,1979,0.0,0
172,27,8,1979,4.0,0
202,25,10,1979,0.0,0
119,21,13,1979,0.0,0
223,3,6,1979,2.0,0
178,3,2,1979,9.0,1
199,32,17,1979,0.0,0
173,58,22,1979,0.0,0
206,25,11,1979,0.0,0
219,4,3,1979,0.0,0
253,56,19,1977,0.0,0
222,59,11,1977,9.0,1
182,6,4,1977,0.0,0
237,37,20,1977,0.0,0
238,25,14,1977,0.0,0
254,58,21,1977,0.0,0
230,63,13,1977,0.0,0
207,32,8,1977,2.0,0
221,25,3,1977,0.0,0
250,34,6,1977,6.0,0
252,58,9,1977,0.0,0
224,56,16,1977,3.0,0
223,57,12,1977,1.0,0
187,34,2,1977,0.0,0
255,32,10,1977,0.0,0
200,1,5,1977,0.0,0
251,37,17,1977,0.0,0
172,27,15,1977,0.0,0
246,63,18,1977,0.0,0
231,1,1,1977,0.0,0
199,6,7,1977,4.0,0
222,59,15,1977,4.0,0
182,6,4,1977,9.0,1
257,37,0,1977,0.0,0
269,66,0,1977,0.0,0
237,37,24,1977,0.0,0
238,25,7,1977,0.0,0
205,70,23,1977,0.0,0
212,64,0,1977,0.0,0
207,32,1,1977,0.0,0
230,63,22,1977,0.0,0
221,25,11,1977,0.0,0
270,64,0,1977,0.0,0
178,58,13,1977,0.0,0
119,58,16,1977,0.0,0
232,37,0,1977,0.0,0
211,64,26,1977,0.0,0
246,67,18,1977,0.0,0
267,63,0,1977,0.0,0
175,57,12,1977,2.0,0
224,56,17,1977,3.0,0
223,57,9,1977,0.0,0
187,34,8,1977,0.0,0
197,67,21,1977,0.0,0
255,32,5,1977,0.0,0
200,1,14,1977,0.0,0
251,37,25,1977,0.0,0
172,27,2,1977,6.0,0
233,34,19,1977,0.0,0
258,37,0,1977,0.0,0
231,1,3,1977,0.0,0
199,6,6,1977,1.0,0
239,1,20,1977,0.0,0
247,37,0,1977,0.0,0
219,4,10,1977,0.0,0
817,1,14,2021,0.0,0
832,6,5,2021,6.0,0
844,6,13,2021,4.0,0
842,213,2,2021,0.0,0
839,214,9,2021,10.0,0
846,1,4,2021,2.0,0
822,131,6,2021,0.0,0
840,117,12,2021,8.0,0
841,51,18,2021,0.0,0
849,3,17,2021,0.0,0
815,9,11,2021,12.0,0
854,210,19,2021,0.0,0
853,210,20,2021,0.0,0
830,9,7,2021,19.0,0
847,3,15,2021,0.0,0
20,117,10,2021,1.0,0
852,213,8,2021,0.0,0
817,1,15,2022,0.0,0
832,6,1,2022,0.0,0
844,6,12,2022,15.0,0
842,213,11,2022,0.0,0
839,214,0,2022,0.0,0
846,1,6,2022,8.0,0
847,131,4,2022,11.0,0
848,3,8,2022,0.0,0
840,117,5,2022,0.0,0
825,210,13,2022,2.0,0
849,3,17,2022,0.0,0
815,9,9,2022,12.0,0
855,51,18,2022,0.0,0
854,210,16,2022,0.0,0
822,51,7,2022,0.0,0
830,9,2,2022,25.0,1
20,117,10,2022,4.0,0
852,213,19,2022,1.0,0
41,7,13,2005,0.0,0
27,18,18,2005,4.0,0
30,6,5,2005,10.0,1
32,9,14,2005,0.0,0
22,6,7,2005,8.0,0
35,15,12,2005,0.0,0
15,7,1,2005,0.0,0
31,1,11,2005,0.0,0
40,18,20,2005,3.0,0
17,3,9,2005,0.0,0
33,17,17,2005,6.0,0
39,17,19,2005,5.0,0
18,16,3,2005,0.0,0
21,4,4,2005,0.0,0
63,16,12,1999,0.0,0
56,6,4,1999,6.0,0
55,15,14,1999,0.0,0
68,21,19,1999,0.0,0
23,3,16,1999,0.0,0
30,6,2,1999,10.0,1
65,24,13,1999,0.0,0
35,16,8,1999,0.0,0
49,17,6,1999,3.0,0
70,3,11,1999,0.0,0
57,1,1,1999,4.0,0
25,22,10,1999,1.0,0
71,17,17,1999,0.0,0
22,24,5,1999,0.0,0
64,15,15,1999,0.0,0
69,18,20,1999,0.0,0
21,22,9,1999,2.0,0
37,21,21,1999,0.0,0
15,20,7,1999,0.0,0
48,18,22,1999,0.0,0
44,20,18,1999,0.0,0
30,22,1,1995,10.0,1
91,15,15,1995,0.0,0
88,27,0,1995,0.0,0
63,25,12,1995,1.0,0
77,6,5,1995,0.0,0
64,28,20,1995,0.0,0
44,27,11,1995,2.0,0
71,3,4,1995,0.0,0
57,1,3,1995,6.0,0
49,15,8,1995,0.0,0
22,17,10,1995,0.0,0
81,29,14,1995,0.0,0
69,18,17,1995,0.0,0
83,18,16,1995,0.0,0
89,29,18,1995,0.0,0
87,1,23,1995,0.0,0
56,17,7,1995,3.0,0
79,25,13,1995,0.0,0
55,6,2,1995,0.0,0
65,22,9,1995,4.0,0
90,28,21,1995,0.0,0
92,30,22,1995,0.0,0
105,26,0,1993,0.0,0
30,22,4,1993,4.0,0
102,1,3,1993,6.0,0
120,18,25,1993,0.0,0
91,15,6,1993,0.0,0
119,22,5,1993,3.0,0
109,15,9,1993,0.0,0
77,6,11,1993,1.0,0
112,33,13,1993,0.0,0
71,3,2,1993,0.0,0
118,29,16,1993,0.0,0
121,1,7,1993,2.0,0
22,17,17,1993,0.0,0
65,32,10,1993,0.0,0
69,26,22,1993,0.0,0
104,18,20,1993,0.0,0
70,32,15,1993,0.0,0
110,25,24,1993,0.0,0
84,27,18,1993,0.0,0
88,29,19,1993,0.0,0
117,3,1,1993,10.0,1
100,33,14,1993,0.0,0
87,27,12,1993,0.0,0
123,17,21,1993,0.0,0
79,25,23,1993,0.0,0
55,6,8,1993,0.0,0
102,1,1,1989,0.0,0
84,34,20,1989,0.0,0
158,21,0,1989,0.0,0
148,44,0,1989,0.0,0
146,49,0,1989,0.0,0
159,18,15,1989,1.0,0
131,34,14,1989,0.0,0
145,22,9,1989,4.0,0
139,22,26,1989,0.0,0
138,32,16,1989,0.0,0
92,46,21,1989,0.0,0
114,39,0,1989,0.0,0
77,6,4,1989,0.0,0
162,42,0,1989,0.0,0
112,33,12,1989,0.0,0
163,27,0,1989,0.0,0
122,37,8,1989,0.0,0
110,35,25,1989,0.0,0
133,35,0,1989,0.0,0
117,1,2,1989,9.0,1
156,25,18,1989,0.0,0
118,21,19,1989,0.0,0
78,45,17,1989,0.0,0
88,49,0,1989,0.0,0
55,25,22,1989,0.0,0
127,37,6,1989,0.0,0
161,48,0,1989,0.0,0
94,18,11,1989,2.0,0
119,3,5,1989,0.0,0
140,46,0,1989,0.0,0
103,33,13,1989,0.0,0
137,32,10,1989,3.0,0
157,48,0,1989,0.0,0
123,3,7,1989,0.0,0
160,45,0,1989,0.0,0
95,6,3,1989,6.0,0
129,27,24,1989,0.0,0
90,42,23,1989,0.0,0
99,39,0,1989,0.0,0
356,182,5,1969,0.0,0
345,66,14,1969,0.0,0
235,182,7,1969,1.0,0
360,187,13,1969,6.0,0
361,182,11,1969,0.0,0
346,180,6,1969,0.0,0
341,66,9,1969,2.0,0
262,66,10,1969,0.0,0
289,180,3,1969,0.0,0
304,187,8,1969,3.0,0
278,6,2,1969,0.0,0
328,196,4,1969,9.0,1
358,180,1,1969,0.0,0
306,196,12,1969,4.0,0
832,6,2,2023,12.0,0
844,6,1,2023,15.0,0
807,210,12,2023,0.0,0
839,214,15,2023,1.0,0
857,1,7,2023,4.0,0
846,1,17,2023,10.0,0
817,213,4,2023,6.0,0
847,131,8,2023,8.0,0
848,3,14,2023,2.0,0
842,214,11,2023,0.0,0
840,117,0,2023,0.0,0
825,210,16,2023,0.0,0
815,9,5,2023,0.0,0
855,51,10,2023,0.0,0
858,3,19,2023,0.0,0
822,51,9,2023,0.0,0
830,9,3,2023,25.0,1
852,213,18,2023,0.0,0
22,11,15,2008,0.0,0
15,7,2,2008,1.0,0
16,10,20,2008,0.0,0
17,9,12,2008,0.0,0
20,5,7,2008,5.0,0
21,10,19,2008,0.0,0
18,11,17,2008,0.0,0
22,11,13,2007,0.0,0
16,12,21,2007,0.0,0
19,8,19,2007,0.0,0
25,3,18,2007,0.0,0
15,7,8,2007,0.0,0
23,7,11,2007,0.0,0
26,5,15,2007,0.0,0
17,9,14,2007,0.0,0
21,4,5,2007,3.0,0
27,12,20,2007,0.0,0
24,5,17,2007,0.0,0
18,11,12,2007,1.0,0
54,19,15,2001,0.0,0
60,20,20,2001,0.0,0
23,3,3,2001,10.0,1
30,6,4,2001,0.0,0
44,16,8,2001,0.0,0
35,16,11,2001,0.0,0
49,17,9,2001,1.0,0
22,6,6,2001,4.0,0
56,19,13,2001,0.0,0
57,1,2,2001,3.0,0
58,18,22,2001,0.0,0
50,21,17,2001,0.0,0
59,21,16,2001,0.0,0
21,22,19,2001,0.0,0
55,20,14,2001,0.0,0
18,22,21,2001,0.0,0
31,3,7,2001,0.0,0
15,17,5,2001,2.0,0
63,15,9,2000,1.0,0
54,19,21,2000,0.0,0
23,3,19,2000,0.0,0
41,16,6,2000,0.0,0
30,6,4,2000,0.0,0
35,16,7,2000,3.0,0
49,17,15,2000,0.0,0
22,6,3,2000,4.0,0
57,1,1,2000,10.0,1
25,22,14,2000,0.0,0
60,18,22,2000,0.0,0
64,15,11,2000,0.0,0
50,21,10,2000,0.0,0
21,22,8,2000,0.0,0
37,21,12,2000,0.0,0
55,20,17,2000,0.0,0
18,3,18,2000,2.0,0
48,18,20,2000,0.0,0
15,17,5,2000,0.0,0
65,19,16,2000,0.0,0
56,6,6,1998,0.0,0
55,15,14,1998,0.0,0
35,3,10,1998,1.0,0
30,6,3,1998,4.0,0
74,18,19,1998,0.0,0
57,1,1,1998,10.0,1
63,21,17,1998,0.0,0
25,22,5,1998,3.0,0
71,17,8,1998,0.0,0
22,24,9,1998,2.0,0
68,25,21,1998,0.0,0
75,18,20,1998,0.0,0
64,21,15,1998,0.0,0
21,22,4,1998,0.0,0
23,17,11,1998,0.0,0
65,15,7,1998,0.0,0
15,20,16,1998,0.0,0
76,24,18,1998,0.0,0
49,3,13,1998,0.0,0
44,20,12,1998,0.0,0
